GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Engine Load(%),Speed (GPS)(km/h),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Acceleration Sensor(Total)(g)
Tue Nov 01 17:35:40 GMT+08:00 2016,01-Nov-2016 17:35:39.907,103.32627481,2.03299977,13.75,12.0,49.0,260.4,-0.9091981,1.2934675,9.613917,0.0074179303,2041.5,58.039215087890625,49.5,23.52941131591797,89.0,0.007417930290102959
Tue Nov 01 17:35:41 GMT+08:00 2016,01-Nov-2016 17:35:40.907,103.32616093,2.03298041,13.75,13.0,50.0,260.4,-1.1510124,0.7667431,9.470863,0.037299387,2022.25,30.19607925415039,49.5,17.647058486938477,89.0,0.03729938715696335
Tue Nov 01 17:35:42 GMT+08:00 2016,01-Nov-2016 17:35:41.921,103.32601794,2.03300735,14.25,14.0,50.0,267.2,-1.2731167,0.7368156,8.974665,0.02579882,1454.25,12.549019813537598,51.29999923706055,9.803921699523926,89.0,0.03377317637205124
Tue Nov 01 17:35:43 GMT+08:00 2016,01-Nov-2016 17:35:42.909,103.32588263,2.03300931,15.0,15.0,50.0,268.7,-1.2629414,0.47465047,10.293272,0.07723826,1344.25,15.686274528503418,54.0,9.803921699523926,89.0,0.07723826169967651
Tue Nov 01 17:35:44 GMT+08:00 2016,01-Nov-2016 17:35:43.907,103.32573647,2.03297988,14.75,14.0,50.0,264.3,-1.2090719,1.7340006,9.050082,-0.022402612,1410.25,22.352941513061523,53.099998474121094,11.764705657958984,89.0,-0.02240261249244213
Tue Nov 01 17:35:45 GMT+08:00 2016,01-Nov-2016 17:35:44.907,103.32561652,2.03291236,14.5,13.0,50.0,253.2,0.95827925,1.6418238,9.745598,0.037319995,1463.5,26.666667938232422,52.19999694824219,14.901961326599121,89.0,0.03731999546289444
Tue Nov 01 17:35:46 GMT+08:00 2016,01-Nov-2016 17:35:45.907,103.32548285,2.03283347,14.75,13.0,50.0,249.0,-0.34476504,0.3345897,10.000581,0.027192766,1504.0,37.64706039428711,53.099998474121094,16.078432083129883,89.0,0.027192765846848488
Tue Nov 01 17:35:47 GMT+08:00 2016,01-Nov-2016 17:35:46.915,103.32537301,2.03269557,15.5,11.0,48.0,236.2,-0.7158663,1.2228385,8.798691,-0.07253349,1510.75,39.2156867980957,55.79999923706055,16.47058868408203,89.0,-0.0725334882736206
Tue Nov 01 17:35:48 GMT+08:00 2016,01-Nov-2016 17:35:47.907,103.32526216,2.03261894,15.75,11.0,48.0,234.5,1.2150574,1.8836381,9.022549,-0.033312082,1428.5,40.7843132019043,56.69999694824219,16.47058868408203,89.0,-0.033312082290649414
Tue Nov 01 17:35:49 GMT+08:00 2016,01-Nov-2016 17:35:48.907,103.3251395,2.03253548,15.75,10.0,48.0,233.3,-0.676362,0.81163436,8.173206,-0.01823593,1433.75,39.607845306396484,56.69999694824219,16.078432083129883,89.0,-0.018235929310321808
Tue Nov 01 17:35:50 GMT+08:00 2016,01-Nov-2016 17:35:49.907,103.32503031,2.03245459,15.75,10.0,47.0,232.7,0.43035775,1.0462662,9.554062,-0.022008557,1449.5,38.431373596191406,56.69999694824219,16.078432083129883,89.0,-0.022008556872606277
Tue Nov 01 17:35:51 GMT+08:00 2016,01-Nov-2016 17:35:50.907,103.32491847,2.03235979,16.0,10.0,47.0,231.8,0.7433996,0.7368156,8.057087,0.0025667613,1452.0,30.58823585510254,57.599998474121094,14.901961326599121,89.0,0.002566761337220669
Tue Nov 01 17:35:52 GMT+08:00 2016,01-Nov-2016 17:35:51.907,103.32479823,2.03227418,16.25,10.0,48.0,232.1,0.45190558,0.6099229,10.937312,0.1365965,1472.5,20.39215660095215,58.5,13.333333969116211,89.0,0.13659650087356567
Tue Nov 01 17:35:53 GMT+08:00 2016,01-Nov-2016 17:35:52.907,103.32468637,2.03217742,16.5,10.0,46.0,232.0,0.41060558,0.6607997,8.907029,-0.06958914,1419.5,16.47058868408203,59.39999771118164,11.372549057006836,89.0,-0.06958913803100586
Tue Nov 01 17:35:54 GMT+08:00 2016,01-Nov-2016 17:35:53.909,103.32455419,2.03211416,16.25,10.0,44.0,239.7,0.75956047,1.0648212,7.3244615,-0.06922143,1385.5,11.372549057006836,58.5,9.803921699523926,89.0,-0.06922142952680588
Tue Nov 01 17:35:55 GMT+08:00 2016,01-Nov-2016 17:35:54.909,103.32442755,2.03205157,16.25,9.0,43.0,242.9,1.9806033,1.4987702,10.238205,0.08104355,1298.0,10.980392456054688,58.5,9.803921699523926,90.0,0.0810435488820076
Tue Nov 01 17:35:56 GMT+08:00 2016,01-Nov-2016 17:35:55.907,103.32428535,2.03199031,16.0,9.0,43.0,246.3,0.012569559,-0.110731825,8.292317,-0.016641296,1383.0,8.235294342041016,57.599998474121094,9.803921699523926,90.0,-0.016641296446323395
Tue Nov 01 17:35:57 GMT+08:00 2016,01-Nov-2016 17:35:56.910,103.32415585,2.03194546,15.75,9.0,43.0,249.0,0.29747957,0.6967127,10.123882,0.053881347,1316.75,8.627450942993164,56.69999694824219,9.803921699523926,90.0,0.05388134717941284
Tue Nov 01 17:35:58 GMT+08:00 2016,01-Nov-2016 17:35:57.908,103.32402371,2.03189425,15.75,10.0,41.0,251.1,-0.01436521,0.48841715,9.885659,0.053828713,1285.5,8.235294342041016,56.69999694824219,9.803921699523926,90.0,0.05382871255278587
Tue Nov 01 17:35:59 GMT+08:00 2016,01-Nov-2016 17:35:58.911,103.32390507,2.0318715,15.0,9.0,41.0,252.3,0.03172317,0.75357497,9.658808,-0.0057968115,1344.5,8.627450942993164,54.0,10.588235855102539,90.0,-0.005796811543405056
Tue Nov 01 17:36:00 GMT+08:00 2016,01-Nov-2016 17:35:59.907,103.32377771,2.03183396,14.75,9.0,40.0,251.8,-0.077213004,0.717662,9.802461,0.030414457,1459.75,35.29411697387695,53.099998474121094,16.47058868408203,90.0,0.030414456501603127
Tue Nov 01 17:36:01 GMT+08:00 2016,01-Nov-2016 17:36:00.907,103.32365322,2.0317953,14.75,9.0,42.0,251.2,0.32022446,0.98940384,10.151415,0.059218347,1409.75,35.686275482177734,53.099998474121094,16.47058868408203,90.0,0.05921834707260132
Tue Nov 01 17:36:02 GMT+08:00 2016,01-Nov-2016 17:36:01.910,103.32351507,2.03175639,15.0,9.0,41.0,251.2,-0.21308395,0.7966706,9.365519,-0.022615075,1391.0,29.019607543945313,54.0,15.29411792755127,90.0,-0.0049457550048828125
Tue Nov 01 17:36:03 GMT+08:00 2016,01-Nov-2016 17:36:02.908,103.32339376,2.03170914,15.0,9.0,41.0,250.4,-0.12808979,1.407192,9.502586,0.002819296,1371.25,27.843137741088867,54.0,14.901961326599121,90.0,0.002819295972585678
Tue Nov 01 17:36:04 GMT+08:00 2016,01-Nov-2016 17:36:03.909,103.32326835,2.03166316,15.0,9.0,41.0,250.6,0.25977087,-0.044891283,9.374496,-0.006906867,1304.0,13.72549057006836,54.0,10.980392456054688,90.0,-0.006906867027282715
Tue Nov 01 17:36:05 GMT+08:00 2016,01-Nov-2016 17:36:04.907,103.32314559,2.0316193,15.0,10.0,42.0,250.9,0.34715924,0.18734628,9.67018,-0.015318241,1304.0,12.941176414489746,54.0,9.803921699523926,90.0,-0.015318240970373154
Tue Nov 01 17:36:06 GMT+08:00 2016,01-Nov-2016 17:36:05.907,103.32301666,2.0315734,14.75,9.0,42.0,250.2,0.33638534,0.4261679,9.783307,0.017813444,1225.75,12.941176414489746,53.099998474121094,9.803921699523926,90.0,0.017813444137573242
Tue Nov 01 17:36:07 GMT+08:00 2016,01-Nov-2016 17:36:06.909,103.32289726,2.03153364,14.25,9.0,42.0,250.8,-0.05626374,0.36631286,9.880871,0.026932538,1207.0,14.117647171020508,51.29999923706055,9.803921699523926,90.0,0.02693253755569458
Tue Nov 01 17:36:08 GMT+08:00 2016,01-Nov-2016 17:36:07.906,103.32277603,2.0314843,14.0,9.0,41.0,251.3,-0.34835634,0.30107087,9.916783,0.030685285,1176.0,14.509803771972656,50.39999771118164,9.803921699523926,90.0,0.030685285106301308
Tue Nov 01 17:36:09 GMT+08:00 2016,01-Nov-2016 17:36:08.908,103.32266137,2.03144561,13.5,9.0,41.0,250.8,-0.45549688,0.712275,9.509769,-0.014665219,1133.25,14.509803771972656,48.599998474121094,9.803921699523926,90.0,-0.014665219001471996
Tue Nov 01 17:36:10 GMT+08:00 2016,01-Nov-2016 17:36:09.910,103.32253708,2.0313968,13.5,9.0,42.0,250.1,-0.320823,0.29747957,9.713875,0.016710434,1097.0,16.47058868408203,48.599998474121094,9.803921699523926,90.0,0.01671043410897255
Tue Nov 01 17:36:11 GMT+08:00 2016,01-Nov-2016 17:36:10.907,103.32243653,2.03135707,13.0,9.0,42.0,249.0,-0.46746787,-0.14844051,9.625888,0.0015050769,1024.0,17.254901885986328,46.79999923706055,9.803921699523926,90.0,0.0015050768852233887
Tue Nov 01 17:36:12 GMT+08:00 2016,01-Nov-2016 17:36:11.907,103.32232923,2.0313112,12.25,9.0,41.0,249.7,-0.130484,0.31004912,9.5570545,0.011359189,950.25,17.254901885986328,44.099998474121094,9.803921699523926,90.0,0.011359188705682755
Tue Nov 01 17:36:13 GMT+08:00 2016,01-Nov-2016 17:36:12.907,103.32223676,2.03127646,11.5,9.0,41.0,250.2,0.08678981,0.28491,9.633669,0.015062503,909.25,17.254901885986328,41.39999771118164,9.803921699523926,90.0,0.015062502585351467
Tue Nov 01 17:36:14 GMT+08:00 2016,01-Nov-2016 17:36:13.909,103.3221455,2.03124382,11.0,9.0,41.0,248.6,-0.13946225,0.23762453,9.31105,0.005813825,872.25,17.254901885986328,39.599998474121094,9.803921699523926,90.0,0.0058138249441981316
Tue Nov 01 17:36:15 GMT+08:00 2016,01-Nov-2016 17:36:14.908,103.32205385,2.03121323,10.5,9.0,41.0,247.7,-0.37229836,-0.50038815,9.696517,0.009474456,845.5,19.215686798095703,37.79999923706055,9.803921699523926,90.0,0.009474456310272217
Tue Nov 01 17:36:16 GMT+08:00 2016,01-Nov-2016 17:36:15.908,103.3219664,2.03118011,10.0,10.0,41.0,247.9,-1.0528502,-0.82779527,9.701904,0.017359853,807.0,20.39215660095215,36.0,9.803921699523926,90.0,0.01735985279083252
Tue Nov 01 17:36:17 GMT+08:00 2016,01-Nov-2016 17:36:16.909,103.3219163,2.03115426,8.5,10.0,39.0,245.4,-1.7310078,-1.0767922,9.92636,0.040832948,682.25,25.490196228027344,30.599998474121094,9.803921699523926,90.0,0.04083294793963432
Tue Nov 01 17:36:18 GMT+08:00 2016,01-Nov-2016 17:36:17.909,103.32185018,2.03112296,7.25,10.0,40.0,239.9,-2.6264393,0.5590461,10.523115,0.06402578,720.75,27.45098114013672,26.099998474121094,9.803921699523926,90.0,0.06402578204870224
Tue Nov 01 17:36:19 GMT+08:00 2016,01-Nov-2016 17:36:18.912,103.32179846,2.03108837,6.75,10.0,39.0,234.0,-2.4091654,0.21787235,8.866327,0.022018343,836.75,27.05882453918457,24.299999237060547,9.803921699523926,90.0,0.022018343210220337
Tue Nov 01 17:36:20 GMT+08:00 2016,01-Nov-2016 17:36:19.907,103.32179566,2.03106603,4.75,11.0,40.0,225.0,-0.6667852,0.7906851,9.476849,-0.009223938,850.25,13.72549057006836,17.100000381469727,12.15686321258545,90.0,-0.00922393798828125
Tue Nov 01 17:36:21 GMT+08:00 2016,01-Nov-2016 17:36:20.909,103.32179652,2.03101822,4.75,12.0,39.0,206.1,-0.54887074,1.2575544,9.343372,0.013952476,920.5,29.019607543945313,17.100000381469727,15.686274528503418,90.0,0.013952475972473621
Tue Nov 01 17:36:22 GMT+08:00 2016,01-Nov-2016 17:36:21.907,103.32182759,2.0309579,5.0,12.0,41.0,180.3,-0.8230068,1.2569559,9.470264,0.023535248,1595.75,42.74509811401367,18.0,18.431373596191406,90.0,0.023535247892141342
Tue Nov 01 17:36:23 GMT+08:00 2016,01-Nov-2016 17:36:22.907,103.32182172,2.03088824,5.75,12.0,42.0,180.4,-0.8074445,1.9021933,9.407417,-0.004202101,1610.0,44.70588302612305,20.69999885559082,18.823530197143555,90.0,-0.0042021009139716625
Tue Nov 01 17:36:24 GMT+08:00 2016,01-Nov-2016 17:36:23.908,103.32185461,2.0308339,6.75,10.0,41.0,164.6,-0.21308395,0.5117606,9.442732,-0.016780913,1669.25,20.0,24.299999237060547,9.803921699523926,90.0,-0.01678091287612915
Tue Nov 01 17:36:25 GMT+08:00 2016,01-Nov-2016 17:36:24.907,103.32186382,2.03075787,7.0,11.0,41.0,165.0,-0.54168814,-0.6548142,9.877877,0.029638708,900.0,12.15686321258545,25.19999885559082,9.803921699523926,90.0,0.029638707637786865
Tue Nov 01 17:36:26 GMT+08:00 2016,01-Nov-2016 17:36:25.907,103.32189934,2.03069097,7.5,11.0,40.0,158.0,-0.18974048,0.6206968,9.539098,0.009990072,778.75,14.117647171020508,27.0,9.803921699523926,90.0,0.009990071877837181
Tue Nov 01 17:36:27 GMT+08:00 2016,01-Nov-2016 17:36:26.908,103.32192621,2.03064679,6.0,11.0,40.0,154.7,-0.41479546,0.45190558,9.734824,0.007010005,652.5,14.509803771972656,21.599998474121094,9.803921699523926,89.0,0.007010004948824644
Tue Nov 01 17:36:28 GMT+08:00 2016,01-Nov-2016 17:36:27.908,103.32193928,2.0306035,5.5,11.0,41.0,159.1,-0.28550854,-0.80804306,9.586384,0.020523451,628.25,14.509803771972656,19.799999237060547,9.803921699523926,89.0,0.023440752178430557
Tue Nov 01 17:36:29 GMT+08:00 2016,01-Nov-2016 17:36:28.908,103.32196,2.0305669,5.0,11.0,40.0,153.8,-1.3892355,0.4842273,10.135853,0.063043654,583.0,19.215686798095703,18.0,9.803921699523926,89.0,0.06304365396499634
Tue Nov 01 17:36:30 GMT+08:00 2016,01-Nov-2016 17:36:29.908,103.32197359,2.03054287,3.75,11.0,40.0,156.4,-1.0528502,0.724246,10.596138,0.05146145,909.5,20.784313201904297,13.5,9.803921699523926,89.0,0.05146145075559616
Tue Nov 01 17:36:31 GMT+08:00 2016,01-Nov-2016 17:36:30.909,103.32198135,2.03053439,3.0,11.0,39.0,148.8,-2.147599,-0.25198972,9.406818,0.04106634,1002.0,16.078432083129883,10.799999237060547,10.196078300476074,89.0,0.04106634110212326
Tue Nov 01 17:36:32 GMT+08:00 2016,01-Nov-2016 17:36:31.909,103.32199291,2.03051592,2.75,12.0,40.0,142.9,-2.2385786,1.1354501,9.209297,0.0054225503,1433.75,34.509803771972656,9.899999618530273,16.078432083129883,89.0,0.00542255025357008
Tue Nov 01 17:36:33 GMT+08:00 2016,01-Nov-2016 17:36:32.909,103.32201939,2.03048164,3.25,12.0,40.0,128.1,-1.1510124,1.555034,9.127894,-0.029861331,1641.25,32.156864166259766,11.699999809265137,16.47058868408203,89.0,-0.02986133098602295
Tue Nov 01 17:36:34 GMT+08:00 2016,01-Nov-2016 17:36:33.908,103.32205746,2.03051136,3.0,12.0,39.0,98.0,-0.8182184,1.5969325,9.782109,0.03279382,1885.25,38.82352828979492,10.799999237060547,17.254901885986328,89.0,0.03279381990432739
Tue Nov 01 17:36:35 GMT+08:00 2016,01-Nov-2016 17:36:34.907,103.32211378,2.03050686,4.25,12.0,40.0,89.8,-0.96665895,1.3563153,9.7402115,0.024778288,1561.5,43.92156982421875,15.299999237060547,18.431373596191406,89.0,0.02477828785777092
Tue Nov 01 17:36:36 GMT+08:00 2016,01-Nov-2016 17:36:35.907,103.3221931,2.03053159,6.25,11.0,40.0,75.7,-0.4345476,0.43394905,9.77373,0.013535251,1305.25,10.588235855102539,22.5,12.941176414489746,89.0,0.013535250909626484
Tue Nov 01 17:36:37 GMT+08:00 2016,01-Nov-2016 17:36:36.909,103.32223221,2.03055803,6.0,11.0,40.0,68.9,-0.7116765,0.8050503,9.900024,0.010295968,1178.0,11.372549057006836,21.599998474121094,9.803921699523926,89.0,0.010295967571437359
Tue Nov 01 17:36:38 GMT+08:00 2016,01-Nov-2016 17:36:37.907,103.32228829,2.03057207,6.5,11.0,41.0,70.6,-0.80684596,0.53809685,9.497798,-0.0077906847,1057.75,12.549019813537598,23.399999618530273,9.803921699523926,89.0,-0.007790684700012207
Tue Nov 01 17:36:39 GMT+08:00 2016,01-Nov-2016 17:36:38.908,103.32235666,2.0305951,6.5,11.0,41.0,67.7,-0.35793316,0.4345476,9.762358,0.01579684,1041.75,12.941176414489746,23.399999618530273,9.803921699523926,89.0,0.01579684019088745
Tue Nov 01 17:36:40 GMT+08:00 2016,01-Nov-2016 17:36:39.910,103.3223957,2.03063641,5.75,11.0,40.0,65.1,0.19871874,1.2719196,9.616311,0.008146835,1003.75,20.784313201904297,20.69999885559082,14.117647171020508,90.0,0.008146834559738636
Tue Nov 01 17:36:41 GMT+08:00 2016,01-Nov-2016 17:36:40.921,103.32245742,2.03064139,5.75,11.0,40.0,65.6,-0.06823475,2.136825,9.483433,0.012343258,1548.25,52.54901885986328,20.69999885559082,19.60784339904785,90.0,0.0125588933005929
Tue Nov 01 17:36:42 GMT+08:00 2016,01-Nov-2016 17:36:41.909,103.32251321,2.03065494,6.0,11.0,40.0,67.8,-0.2753332,1.7375919,9.552865,0.016699238,1708.75,56.47058868408203,21.599998474121094,22.352941513061523,90.0,0.016699237748980522
Tue Nov 01 17:36:43 GMT+08:00 2016,01-Nov-2016 17:36:42.908,103.32258048,2.03067836,6.5,11.0,40.0,71.2,-0.3693056,1.3317747,9.804854,0.02835542,1791.75,57.64706039428711,23.399999618530273,20.39215660095215,90.0,0.028355419635772705
Tue Nov 01 17:36:44 GMT+08:00 2016,01-Nov-2016 17:36:43.908,103.32264916,2.03068684,7.5,11.0,39.0,71.6,-0.7098808,0.5081693,9.828198,0.0034894592,1631.75,15.686274528503418,27.0,14.901961326599121,90.0,0.003489459166303277
Tue Nov 01 17:36:45 GMT+08:00 2016,01-Nov-2016 17:36:44.915,103.32267047,2.030729,8.0,11.0,38.0,70.1,-0.44651863,0.27952304,9.030929,0.0046638763,1004.0,16.86274528503418,28.799999237060547,9.803921699523926,90.0,0.009549649432301521
Tue Nov 01 17:36:46 GMT+08:00 2016,01-Nov-2016 17:36:45.907,103.32273664,2.03076414,7.75,11.0,38.0,67.3,0.58418524,0.6374562,9.72824,0.052386962,961.5,18.431373596191406,27.899999618530273,9.803921699523926,90.0,0.05238696187734604
Tue Nov 01 17:36:47 GMT+08:00 2016,01-Nov-2016 17:36:46.907,103.32280966,2.03079177,8.0,12.0,37.0,65.1,0.38845924,0.20410569,9.564836,-0.004965782,943.5,18.823530197143555,28.799999237060547,9.803921699523926,90.0,-0.004965782165527344
Tue Nov 01 17:36:48 GMT+08:00 2016,01-Nov-2016 17:36:47.907,103.32287172,2.03081291,7.5,12.0,38.0,66.6,-0.011971008,0.95708215,10.164583,0.0597288,1038.25,43.13725662231445,27.0,15.29411792755127,90.0,0.059728801250457764
Tue Nov 01 17:36:49 GMT+08:00 2016,01-Nov-2016 17:36:48.907,103.32293743,2.03084176,7.75,11.0,38.0,70.1,-0.07182605,0.45130703,9.749788,0.0014739223,1250.0,16.47058868408203,27.899999618530273,9.803921699523926,90.0,0.0014739222824573517
Tue Nov 01 17:36:50 GMT+08:00 2016,01-Nov-2016 17:36:49.907,103.3230219,2.0308498,8.0,12.0,38.0,72.9,-0.17776948,0.59855044,9.794679,0.013588331,988.25,12.549019813537598,28.799999237060547,9.803921699523926,90.0,0.013588330708444118
Tue Nov 01 17:36:51 GMT+08:00 2016,01-Nov-2016 17:36:50.907,103.32309806,2.03087228,8.25,13.0,38.0,71.5,0.0,-0.4782418,9.99639,0.0063307113,879.5,12.941176414489746,29.69999885559082,9.803921699523926,90.0,0.006330711301416159
Tue Nov 01 17:36:52 GMT+08:00 2016,01-Nov-2016 17:36:51.914,103.32317405,2.03090385,8.5,14.0,40.0,68.7,-0.06943185,-1.1025299,9.709086,0.015099049,726.0,13.72549057006836,30.599998474121094,9.803921699523926,91.0,0.009301543235778809
Tue Nov 01 17:36:53 GMT+08:00 2016,01-Nov-2016 17:36:52.912,103.32321879,2.03090369,7.0,15.0,40.0,71.1,-1.2473791,-0.97384155,9.492412,0.012142565,653.25,15.29411792755127,25.19999885559082,9.803921699523926,91.0,0.012857981026172638
Tue Nov 01 17:36:54 GMT+08:00 2016,01-Nov-2016 17:36:53.930,103.3232277,2.03090947,4.5,13.0,40.0,77.8,-0.46507367,-1.4215573,9.903615,0.038199052,652.5,16.86274528503418,16.19999885559082,9.803921699523926,91.0,0.03715042024850845
Tue Nov 01 17:36:55 GMT+08:00 2016,01-Nov-2016 17:36:54.907,103.32326954,2.03092477,3.75,13.0,40.0,76.5,-0.24899697,-1.3401544,9.768343,0.020546366,740.0,14.117647171020508,13.5,9.803921699523926,91.0,0.020546365529298782
Tue Nov 01 17:36:56 GMT+08:00 2016,01-Nov-2016 17:36:55.906,103.32329842,2.03092021,3.5,13.0,40.0,78.3,-0.3824737,0.44951138,9.611523,6.132722E-4,596.5,16.86274528503418,12.59999942779541,9.803921699523926,91.0,6.132721900939941E-4
Tue Nov 01 17:36:57 GMT+08:00 2016,01-Nov-2016 17:36:56.907,103.3233152,2.03096096,3.5,14.0,38.0,64.4,-0.3561375,0.75836337,9.704298,0.011904895,583.0,18.039215087890625,12.59999942779541,9.803921699523926,91.0,0.011904895305633545
Tue Nov 01 17:36:58 GMT+08:00 2016,01-Nov-2016 17:36:57.907,103.32330898,2.03095943,2.25,15.0,36.0,73.4,-0.25797522,1.447295,9.925163,0.01428242,559.75,17.647058486938477,8.09999942779541,9.803921699523926,91.0,0.01428242027759552
Tue Nov 01 17:36:59 GMT+08:00 2016,01-Nov-2016 17:36:58.907,103.32333076,2.03094712,2.25,17.0,36.0,84.4,-0.065242,1.9560628,9.582792,0.014089997,1379.75,34.11764907836914,8.09999942779541,15.29411792755127,91.0,0.014089996926486492
Tue Nov 01 17:37:00 GMT+08:00 2016,01-Nov-2016 17:36:59.908,103.32343249,2.03099379,4.75,18.0,36.0,70.7,-0.22924481,2.1320367,9.691729,0.032370202,1334.25,33.33333206176758,17.100000381469727,16.078432083129883,92.0,0.032370202243328094
Tue Nov 01 17:37:01 GMT+08:00 2016,01-Nov-2016 17:37:00.908,103.32340536,2.03099463,3.0,16.0,38.0,64.0,-0.62608373,1.726818,9.388264,-0.0058459044,1484.25,43.52941131591797,10.799999237060547,17.254901885986328,92.0,-0.005845904350280762
Tue Nov 01 17:37:02 GMT+08:00 2016,01-Nov-2016 17:37:01.908,103.3234043,2.03097102,2.75,14.0,39.0,75.1,-0.34237084,0.56563014,9.668983,0.0095577175,1631.75,14.901961326599121,9.899999618530273,9.803921699523926,92.0,0.009557717479765415
Tue Nov 01 17:37:03 GMT+08:00 2016,01-Nov-2016 17:37:02.907,103.32344475,2.03096478,4.25,12.0,39.0,73.9,-0.24181437,-1.8854338,9.982624,0.035019293,934.5,15.29411792755127,15.299999237060547,9.803921699523926,92.0,0.035019293427467346
Tue Nov 01 17:37:04 GMT+08:00 2016,01-Nov-2016 17:37:03.908,103.32346864,2.03097415,3.75,12.0,39.0,71.1,-0.40402153,0.5758055,9.605537,-0.0014690293,789.5,21.960784912109375,13.5,9.803921699523926,92.0,-0.0014690293464809656
Tue Nov 01 17:37:05 GMT+08:00 2016,01-Nov-2016 17:37:04.910,103.32349742,2.03098296,3.75,12.0,42.0,71.1,-0.5506664,0.27114335,9.831191,0.023111403,794.25,21.568628311157227,13.5,11.764705657958984,92.0,0.023111402988433838
Tue Nov 01 17:37:06 GMT+08:00 2016,01-Nov-2016 17:37:05.908,103.32352204,2.03099228,3.5,13.0,39.0,72.9,-0.6667852,0.84694886,9.682152,0.012065232,1031.75,28.627450942993164,12.59999942779541,12.941176414489746,92.0,0.012065231800079346
Tue Nov 01 17:37:07 GMT+08:00 2016,01-Nov-2016 17:37:06.908,103.32354837,2.03100867,3.5,14.0,39.0,70.7,-0.5710171,0.45130703,9.56304,0.00623329,1037.25,16.47058868408203,12.59999942779541,12.941176414489746,92.0,0.006233289837837219
Tue Nov 01 17:37:08 GMT+08:00 2016,01-Nov-2016 17:37:07.908,103.323576,2.03102467,3.5,14.0,41.0,68.9,-0.50038815,0.4345476,9.586982,0.0143321855,847.0,20.39215660095215,12.59999942779541,9.803921699523926,92.0,0.014332185499370098
Tue Nov 01 17:37:09 GMT+08:00 2016,01-Nov-2016 17:37:08.916,103.32359827,2.03102905,3.25,13.0,41.0,71.2,-0.15682021,-1.0749966,9.598953,0.009439594,830.5,22.745098114013672,11.699999809265137,9.803921699523926,92.0,0.010152891278266907
Tue Nov 01 17:37:10 GMT+08:00 2016,01-Nov-2016 17:37:09.907,103.3236136,2.03103677,3.0,13.0,40.0,72.4,-0.23163901,-0.36870706,9.643246,0.00300318,625.75,22.352941513061523,10.799999237060547,9.803921699523926,92.0,0.0030031800270080566
Tue Nov 01 17:37:11 GMT+08:00 2016,01-Nov-2016 17:37:10.907,103.32362366,2.03103985,2.75,12.0,40.0,75.5,-0.40043023,0.38726214,9.499594,-0.010978341,628.75,16.86274528503418,9.899999618530273,9.803921699523926,93.0,-0.010978341102600098
Tue Nov 01 17:37:12 GMT+08:00 2016,01-Nov-2016 17:37:11.908,103.32362047,2.03104521,1.5,12.0,40.0,57.2,-0.25498247,0.6015432,9.623494,0.00735753,668.75,21.176471710205078,5.399999618530273,9.803921699523926,93.0,0.007357529830187559
Tue Nov 01 17:37:13 GMT+08:00 2016,01-Nov-2016 17:37:12.907,103.32361844,2.03105772,0.0,12.0,43.0,0.0,-0.3657143,0.3561375,9.752781,0.006381208,770.25,20.39215660095215,0.0,9.803921699523926,93.0,0.006381208077073097
Tue Nov 01 17:37:14 GMT+08:00 2016,01-Nov-2016 17:37:13.910,103.32362351,2.03106182,0.0,12.0,44.0,0.0,-0.21667525,0.7260417,9.733627,0.010261127,598.25,18.039215087890625,0.0,9.803921699523926,93.0,0.010261126793920994
Tue Nov 01 17:37:15 GMT+08:00 2016,01-Nov-2016 17:37:14.907,103.32362903,2.03106078,0.0,12.0,45.0,0.0,-0.06344634,0.96306765,9.603742,0.0029059649,634.75,21.960784912109375,0.0,9.803921699523926,93.0,0.0029059648513793945
Tue Nov 01 17:37:16 GMT+08:00 2016,01-Nov-2016 17:37:15.908,103.32363439,2.03106316,0.5,13.0,45.0,57.2,-0.27114335,-0.4878186,9.619903,0.0052676573,671.5,20.39215660095215,1.7999999523162842,9.803921699523926,93.0,0.0052676573395729065
Tue Nov 01 17:37:17 GMT+08:00 2016,01-Nov-2016 17:37:16.907,103.3236359,2.03107,0.75,12.0,46.0,57.2,-0.16998832,-0.16639702,9.674969,0.0111708045,567.5,19.60784339904785,2.6999998092651367,9.803921699523926,93.0,0.011170804500579834
Tue Nov 01 17:37:18 GMT+08:00 2016,01-Nov-2016 17:37:17.908,103.32363526,2.0310784,0.75,13.0,42.0,40.7,-0.19812019,0.3585317,9.742605,0.008572638,739.25,20.0,2.6999998092651367,9.803921699523926,93.0,0.008572638034820557
Tue Nov 01 17:37:19 GMT+08:00 2016,01-Nov-2016 17:37:18.907,103.32363138,2.03107255,0.75,13.0,42.0,55.6,0.04369418,0.9115923,9.735423,0.015748858,731.25,21.176471710205078,2.6999998092651367,9.803921699523926,93.0,0.01574885845184326
Tue Nov 01 17:37:20 GMT+08:00 2016,01-Nov-2016 17:37:19.908,103.32361819,2.03107606,0.75,13.0,42.0,325.2,0.96546185,2.610877,9.568427,0.019218853,1016.25,46.27450942993164,2.6999998092651367,9.803921699523926,93.0,0.01921885274350643
